rights_statement,record_count,rights_category
"Photo: (c) margaretelliot, some rights reserved (CC BY-NC);",17,cc_by_nc
"Photo: (c) muriwaij, some rights reserved (CC BY-NC);",17,cc_by_nc
"Photo: (c) nearbybirdlifespotter, some rights reserved (CC BY-NC);",17,cc_by_nc
"Photo: (c) nine, some rights reserved (CC BY-NC);",17,cc_by_nc
"Photo: (c) nomsequitur, some rights reserved (CC BY-NC);",17,cc_by_nc
"Photo: (c) number8dave, some rights reserved (CC BY-NC);",17,cc_by_nc
"Photo: (c) parisrose, some rights reserved (CC BY-NC);",17,cc_by_nc
"Photo: (c) ptitpuia, some rights reserved (CC BY-NC);",17,cc_by_nc
"Photo: (c) robeanne, some rights reserved (CC BY-NC);",17,cc_by_nc
"Photo: (c) robertcarsoniles, some rights reserved (CC BY-NC);",17,cc_by_nc
"Photo: (c) sarahfalloon, some rights reserved (CC BY-NC);",17,cc_by_nc
"Photo: (c) ske70, some rights reserved (CC BY-NC);",17,cc_by_nc
"Photo: (c) snowhan, some rights reserved (CC BY-NC);",17,cc_by_nc
"Photo: (c) stpats5, some rights reserved (CC BY-NC);",17,cc_by_nc
"Photo: (c) stuart4321, some rights reserved (CC BY-NC);",17,cc_by_nc
"Photo: (c) tarahh, some rights reserved (CC BY-NC);",17,cc_by_nc
"Photo: (c) waitara_high, some rights reserved (CC BY-NC);",17,cc_by_nc
"Photo: (c) yucajpn, some rights reserved (CC BY-NC);",17,cc_by_nc
"Photo: (c) Cath Dickson, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) Gareth P, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) Glenn Stewart, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) Jack Lee, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) Jan Edge, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) Jo Mackisack, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) Luka Selu, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) Maartje Morton, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) Matthew Scott, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) Roger Bawden, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) Sadie Mills, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) SmileyNi, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) Ted, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) Xerxes Saher, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) bayleecm7, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) brynw, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) dbagnall, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) div, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) ericastokvis, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) erin_chamberlain, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) fj88, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) georgemoon, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) glaucus, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) heidicass, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) heidipf, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) helefant, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) huhu, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) jessicashamy101, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) jingo, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) joshuag, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) jow, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) judy_su, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) kathlawson, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) kirkwood, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) konini2017, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) lrm70, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) marsci_nelson, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) mathildecruchet, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) matthewgroom, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) mckee2r, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) mesoplodon, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) miscellaneous_observations, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) mountsomersspringburnschoolplayground, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) ngaio15, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) nrottle, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) pat_nat, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) patrickkerrigan, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) qin_huang, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) reindeer11, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) reubendharland, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) robin_booth, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) sandhopper, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) silverback, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) sonyab, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) sophiemcclenaghan, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) stpatrm1timata, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) tipetalaura, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) umika, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) urbanbushcraft, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) waitara_central, some rights reserved (CC BY-NC);",16,cc_by_nc
"Photo: (c) will_fan, some rights reserved (CC BY-NC);",16,cc_by_nc
"This is an Open Access article distributed in accordance with the Creative Commons Attribution Non Commercial (CC BY-NC 4.0) license, which permits others to distribute, remix, adapt, build upon this work non-commercially, and license their derivative works on different terms, provided the original work is properly cited and the use is non-commercial. See: http://creativecommons.org/licenses/by-nc/4.0/",16,cc_by_nc
"Photo: (c) Alina Seufert, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) Allan Sheppard, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) Ark in the Park, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) Ashleigh Pont, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) Bird Explorers, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) Dee Warenycia, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) Jack Styles, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) Jenny Jandt, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) Kara, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) Michael Taylor, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) Nat Bocock, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) Nigel Marsh, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) Sarah Dwyer, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) Steven Wallace, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) Supa Iwi, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) adnayt, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) apm94, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) bekamasters, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) bendodson, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) bensarten, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) cco, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) crystalann_b, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) danielleshanahan, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) danohalloran, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) deanschneider, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) dl3137162, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) emma_curtin, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) emmahill, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) fionamccrimmon, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) geddavis, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) gibbisons, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) hawazen93, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) inglewood_primary, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) jacob9361, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) jaimepig, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) kate10142, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) kaukapakapa1, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) kaytaranto, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) kowhai26, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) lilyb, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) maomao, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) mcleans5, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) ngahere, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) oliviaprice, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) percyz, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) pmallison, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) puffball, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) rangikuraschool, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) rick_otoka, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) room2kirkwood, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) rumaki, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) samtheanimalman, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) seahare123, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) shannond13, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) shivani123, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) sofiannak, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) stmatts, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) thatplantguy, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) the leaf lady, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) thegrieveman, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) torris, some rights reserved (CC BY-NC);",15,cc_by_nc
"Photo: (c) waipri, some rights reserved (CC BY-NC);",15,cc_by_nc
"NCW Licence 2. The interviewee agrees to this data being used in publications associated with the project, teaching, other research projects, public lectures, and presentations. The interviewee agrees to this data being publicly available on the UC CEISMIC website, displayed in a museum, library or other public space, or used in other works such as books, films, and artworks. The data may not be broadcast on television or radio. Licensed for non-commercial use, in part or whole, in compliance with the above conditions of use. Attribution to Women's Voices project, NCW (Christchurch).",14,cc_by_nc
"Photo: (c) Caitlin Hutching, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) Catherine Villeneuve, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) David, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) Helen Mechen, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) Holly, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) Howon Rhee, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) Jack Crosbie, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) James Chatterton, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) Kat Miller, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) Lily, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) Megan Gee, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) Oliver Barker, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) Paul Hawkins, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) Prue kennard, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) Robert D Stevenson, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) Sam Bosworth, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) Scott Bartlam, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) Shaun Thomason, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) Stephen Whitton, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) Yubo “Roger” Liu, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) annafr, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) awenithology, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) bill9013, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) cameronmclean, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) campinkam, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) cawy, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) chelseayeoman97, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) dan-m, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) dwina, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) emmacc22, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) evienature, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) evogel, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) fydnar, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) garywwilson, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) halesb, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) hawkdoc, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) haydenj, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) haydos12, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) hayleyd, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) ianrijsdijk, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) jeska, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) jfa83, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) joshmill, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) karkulja, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) kerriks, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) kiwifi, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) l17297, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) lisetter, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) littlefantail, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) lokicology, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) loreleiboyd99, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) lvermunt, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) lydiall, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) manaiaschool, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) mickypoo, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) mikeries, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) mikhailc, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) milleravegroup3, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) molliebarrell, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) natashac, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) natone, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) puniho, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) pythagnz, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) richmond-primary-school-trial, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) rogierwesterhoff, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) room24kns, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) rubyross, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) sfbb2019_team_piwakawaka, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) smankelow, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) stjohnbosco, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) susannguyen, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) tb1234, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) teamat2, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) thekings, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) waitatian, some rights reserved (CC BY-NC);",14,cc_by_nc
"Photo: (c) Ben Elijah, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) Ben, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) Dave Boyle, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) Dominic Bravenboer, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) Eketahuna School 'T & T', some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) J Wilson-Davey, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) Jamie McAulay, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) Jen, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) Kerry Locker-Lampson, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) Meg an, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) Megan, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) Peter Williams, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) Rachael Mitchell, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) Rosie Cahalane, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) Samuel, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) Tara, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) always_christmas_somewhere, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) amanjivan, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) annej, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) apburns, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) batool, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) bellaburgess, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) bridgetm, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) charlotte_webb, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) curtisantonynixon, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) danquinn, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) davidcooksy, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) ffion10, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) fluffybabies, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) frasernh, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) hcurtis, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) hhsbio, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) himmelmoe, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) hjgraham, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) its_beca, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) ivymeep, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) johnwbs, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) juanitamiln, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) kaka100, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) kalia_gunter, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) kaponga, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) karingouldstone, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) katewhio, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) kaurikids, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) kendallclements, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) kentaloma, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) kerry_andrews, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) kingtimo, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) kslixxa, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) kyabeth, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) lily4165, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) luciusnutt, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) lucybug, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) mairangib, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) mairesmith, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) manaiabret, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) mangorei, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) maraeroa, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) mariasm, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) matai, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) mattva, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) mauao18, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) melanie99, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) mmackay, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) msclear, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) philthespoon, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) pumanawa, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) rdsimes, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) rocklands, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) room4matawai, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) sandramaclean, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) sandymcgb, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) sciencebadge, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) shonawendy, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) siljehereid, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) swalls, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) tanlun32, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) tara murray, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) tbs, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) tepukeintermediate, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) tikouka15, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) tjeales, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) tom_doudney, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) troglodyte, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) uppy, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) walkem2a, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) waquel, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) wildliferpete, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) wilfredlandon, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) zds6496, some rights reserved (CC BY-NC);",13,cc_by_nc
"Photo: (c) zhaoxuan_li, some rights reserved (CC BY-NC);",13,cc_by_nc
"@Crown Copyright 1992. This work is licensed under the Creative Commons Attribution-NonCommercial 3.0 New Zealand (CC BY-NC 3.0 NZ) Licence, see http://creativecommons.org/licenses/by-nc/3.0/nz/",12,cc_by_nc
"Photo: (c) Arthur Chapman, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) Bay Ryan, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) Bluff Hill Motupohue Environment Trust, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) Celia Grant, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) Christina Nilles, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) Danielle Hart, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) Jean Fleming, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) Jordan, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) José Belem Hernández Díaz, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) Judith, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) Karl Kroeker, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) Kym, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) Lou Drage, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) Manu Caddie, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) Michael Chainey, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) Nick Wilson, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) Nicola Robertson, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) Noah Simmonds, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) Peter Creighton, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) Peter Frost, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) Pierrick Bl, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) Sam Cooper, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) Void Seeker, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) amohiapeka, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) andrewhinton123, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) angiezor, some rights reserved (CC BY-NC);",12,cc_by_nc
"Photo: (c) anthonykat, some rights reserved (CC BY-NC);",12,cc_by_nc
